word,tag,sentence
al,O,75
dit,O,75
voers,O,75
bewijs,O,75
alsoe,O,75
ment,O,75
dan,O,75
vonde,O,75
spetaels,O,75
bouf,O,75
voers,O,75
gheijc,O,75
haren,O,75
ppren,O,75
erue,O,75
behaude,O,75
sheen,O,75
Rechte,O,75
En,O,75
adelincx,O,75
Rechte,O,75
En,O,75
marie,B-PERS,75
willems,B-PERS,75
smespeleen,I-PERS,75
dochte,O,75
was,O,75
En,O,75
gillis,B-PERS,75
moenins,I-PERS,75
hare,O,75
wetteleke,O,75
voegt,O,75
haude,O,75
tfoerseide,O,75
lant,O,75
En,O,75
ghelden,O,75
de,O,75
voerseide,O,75
Rente,O,75
En,O,75
al,O,75
dat,O,75
hier,O,75
voerseit,O,75
es,O,75
dat,O,75
es,O,75
al,O,75
ghedaen,O,75
wel,O,75
En,O,75
wettelike,O,75
naer,O,75
costume,O,75
En,O,75
vsage,O,75
van,O,75
den,O,75
lande,O,75
bi,O,75
maningghen,O,75
van,O,75
den,O,75
meyer,O,75
En,O,75
bij,O,75
wijsdoeme,O,75
van,O,75
schepene,O,75
hier,O,75
ouer,O,75
was,O,75
alse,O,75
meyer,O,75
En,O,75
maenre,O,75
van,O,75
zeghelsem,B-LOC,75
Ghiselbrecht,B-PERS,75
de,I-PERS,75
meyere,I-PERS,75
En,O,75
alse,O,75
schepene,O,75
jan,B-PERS,75
vinouter,I-PERS,75
willem,B-PERS,75
hee,I-PERS,75
Gillis,B-PERS,75
van,I-PERS,75
den,I-PERS,75
keye,I-PERS,75
Gillis,B-PERS,75
de,I-PERS,75
vlaminc,I-PERS,75
jan,B-PERS,75
de,I-PERS,75
weer,I-PERS,75
Ende,O,75
Gillis,B-PERS,75
screuel,I-PERS,75
Dit,O,75
was,O,75
ghedaen,O,75
jnt,O,75
jaer,O,75
ons,O,75
heeen,O,75
.m.CCC.,B-DATE,75
en,I-DATE,75
viiftech,I-DATE,75
jn,I-DATE,75
sente,I-DATE,75
pieters,I-DATE,75
daghe,I-DATE,75
jn,I-DATE,75
sporcle,I-DATE,75
En,O,75
es,O,75
te,O,75
wetenne,O,75
dat,O,75
dese,O,75
voers,O,75
.xv.,B-MONEY,75
sc,I-MONEY,75
par,I-MONEY,75
sijn,O,75
oec,O,75
bewijst,O,75
op,O,75
ervachtechede,O,75
die,O,75
es,O,75
gheleghen,O,75
jnt,O,75
vonnesse,O,75
van,O,75
sente,B-LOC,75
Cornillis,I-LOC,75
hoerenbeke,I-LOC,75
En,O,75
sijn,O,75
al,O,75
Eene,O,75
.xv.,B-MONEY,75
sc,I-MONEY,75
parisise,I-MONEY,75
Dat,O,76
moeten,O,76
weten,O,76
alle,O,76
die,O,76
zijn,O,76
en,O,76
selen,O,76
zijn,O,76
dat,O,76
jan,B-PERS,76
gillis,I-PERS,76
sone,O,76
was,O,76
van,B-PERS,76
mersche,I-PERS,76
heeft,O,76
wel,O,76
en,O,76
noiaellike,O,76
ghecocht,O,76
jeghen,O,76
ghezwoorne,O,76
van,O,76
pamele,B-LOC,76
alse,O,76
vogde,O,76
van,O,76
jan,B-PERS,76
piers,I-PERS,76
kindre,O,76
haerlieder,O,76
weesen,O,76
en,O,76
jeghen,O,76
lijsbette,B-PERS,76
de,O,76
wedue,O,76
jans,B-PERS,76
piers,I-PERS,76
vors,O,76
haerlieder,O,76
huus,O,76
en,O,76
erue,O,76
met,O,76
.xxiij.,B-MONEY,76
sc,I-MONEY,76
ende,I-MONEY,76
.iij.,I-MONEY,76
d,I-MONEY,76
par,I-MONEY,76
erfliker,O,76
Renten,O,76
tsiaers,O,76
vte,O,76
gaende,O,76
bachten,O,76
den,O,76
vier,O,76
muelene,O,76
op,O,76
de,O,76
schelde,B-LOC,76
staende,O,76
in,O,76
den,O,76
houc,O,76
jeghen,O,76
de,O,76
eynstrate,B-LOC,76
te,O,76
pamele,B-LOC,76
om,O,76
zeven.,B-MONEY,76
lib,I-MONEY,76
gro,I-MONEY,76
torn,I-MONEY,76
vlaendsse,I-MONEY,76
mute,I-MONEY,76
dats,O,76
te,O,76
wetene,O,76
den,O,76
vors,O,76
weesen,O,76
.iij.,B-MONEY,76
lib,I-MONEY,76
gro,I-MONEY,76
torn,I-MONEY,76
te,O,76
gheldene,O,76
tusschen,O,76
hier,O,76
ende,O,76
sente,B-DATE,76
jansdach,I-DATE,76
dat,O,76
me,O,76
seid,O,76
in,O,76
midden,B-DATE,76
zome,I-DATE,76
naest,O,76
comende,O,76
jn,O,76
dier,O,76
cdicien,O,76
betaeldet,O,76
jan,B-PERS,76
vors,O,76
dan,O,76
niet,O,76
dat,O,76
hijt,O,76
dan,O,76
voerd,O,76
hauden,O,76
zaude,O,76
alse,O,76
weesen,O,76
goet,O,76
ome,O,76
den,O,76
tiende,O,76
peninc,O,76
En,O,76
van,O,76
al,O,76
zeker,O,76
doen,O,76
met,O,76
goeden,O,76
zekeren,O,76
eruachteghen,O,76
liede,O,76
binne,O,76
vriheden,O,76
te,O,76
vermaene,O,76
en,O,76
goet,O,76
dinkene,O,76
va,O,76
ghezworne,O,76
va,O,76
pamele,B-LOC,76
vors,O,76
En,O,76
dierglike,O,76
moet,O,76
jan,B-PERS,76
va,I-PERS,76
mersche,I-PERS,76
vors,O,76
lijsbette,B-PERS,76
der,O,76
vors,O,76
weduen,O,76
gheue,O,76
de,O,76
.ij.,B-MONEY,76
lib,I-MONEY,76
gro,I-MONEY,76
torn,I-MONEY,76
mute,I-MONEY,76
vors,O,76
van,O,76
den,O,76
.iiij.,B-MONEY,76
lb,I-MONEY,76
gro,I-MONEY,76
die,O,76
hi,O,76
har,O,76
sculdech,O,76
es,O,76
en,O,76
blijft,O,76
te,O,76
vors,O,76
selue,O,76
sentejans,B-DATE,76
daghe,I-DATE,76
dat,O,76
me,O,76
seid,O,76
in,O,76
midden,B-DATE,76
zomere,I-DATE,76
En,O,76
dandre,O,76
.ij.,B-MONEY,76
lib,I-MONEY,76
gro,I-MONEY,76
torn,I-MONEY,76
vors,O,76
van,O,76
dien,O,76
sente,B-DATE,76
jansdaghe,I-DATE,76
vors,O,76
ouer,O,76
.j.,O,76
jaer,O,76
dat,O,76
wesen,O,76
sal,O,76
jnt,O,76
jaer,O,76
.m.,B-DATE,76
CCC.,I-DATE,76
lxxxviij.,I-DATE,76
al,O,76
vulbetaelt,O,76
van,O,76
den,O,76
vors,O,76
.vij.,B-MONEY,76
lb,I-MONEY,76
gro,I-MONEY,76
torn,I-MONEY,76
al,O,76
in,O,76
de,O,76
seluer,O,76
maniere,O,76
en,O,76
dat,O,76
het,O,76
es,O,76
hier,O,76
vore,O,76
verclaerd,O,76
alle,O,76
frauden,O,76
en,O,76
malicie,O,76
vte,O,76
ghedaen,O,76
En,O,76
aldus,O,76
heuet,O,76
jan,B-PERS,76
va,I-PERS,76
mersche,I-PERS,76
vors,O,76
ghelooft,O,76
en,O,76
bewijst,O,76
met,O,76
voogde,O,76
op,O,76
tfornoemde,O,76
huus,O,76
en,O,76
erue,O,76
daer,O,76
hi,O,76
wel,O,76
en,O,76
wettel,O,76
jn,O,76
gheerft,O,76
was,O,76
en,O,76
es,O,76
in,O,76
der,O,76
condicie,O,76
en,O,76
manieren,O,76
vorscreue,O,76
en,O,76
vord,O,76
op,O,76
al,O,76
tgoet,O,76
dat,O,76
hi,O,76
heeft,O,76
en,O,76
hebbe,O,76
mach,O,76
En,O,76
dit,O,76
vors,O,76
huus,O,76
en,O,76
erue,O,76
ne,O,76
mach,O,76
jan,B-PERS,76
vors,O,76
oec,O,76
voerdre,O,76
no,O,76
meer,O,76
becomere,O,76
no,O,76
belasten,O,76
dan,O,76
het,O,76
nv,O,76
es,O,76
noch,O,76
vercoepen,O,76
vor,O,76
hi,O,76
al,O,76
vulcome,O,76
heeft,O,76
dat,O,76
hier,O,76
vors,O,76
es,O,76
jn,O,76
ke-nessen,O,76
der,O,76
waerheden,O,76
So,O,76
hebbe,O,76
wij,O,76
jan,B-PERS,76
de,I-PERS,76
vissche,I-PERS,76
arent,B-PERS,76
cabelliau,I-PERS,76
en,O,76
jan,B-PERS,76
brune,I-PERS,76
dese,O,76
cirogphie,O,76
ghezeghelt,O,76
elc,O,76
onser,O,76
vors,O,76
met,O,76
sijns,O,76
selfs,O,76
zegle,O,76
alse,O,76
schepene,O,76
jn,O,76
audenaerde,B-LOC,76
daer,O,76
met,O,76
ouer,O,76
waren,O,76
gill,B-PERS,76
de,I-PERS,76
smet,I-PERS,76
en,O,76
lanceloet,B-PERS,76
va,I-PERS,76
maerke,I-PERS,76
alse,O,76
ghezworne,O,76
jn,O,76
pamele,B-LOC,76
Dit,O,76
was,O,76
ghedaen,O,76
jn,O,76
onser,B-DATE,76
vrouwenauonde,I-DATE,76
talf,I-DATE,76
houste,I-DATE,76
jnt,I-DATE,76
jaer,I-DATE,76
.m.CCC.,I-DATE,76
en,I-DATE,76
.lxxxvj.,I-DATE,76
Wij,O,77
scepenen,O,77
van,O,77
Riddershouen,B-LOC,77
maken,O,77
Cont,O,77
En,O,77
kenleec,O,77
allen,O,77
den,O,77
ghenen,O,77
die,O,77
nu,O,77
sijn,O,77
en,O,77
hier,O,77
na,O,77
wesen,O,77
selen,O,77
Dat,O,77
jan,B-PERS,77
ma-kereel,I-PERS,77
Es,O,77
Comen,O,77
vor,O,77
Ons,O,77
En,O,77
heeft,O,77
ghecocht,O,77
wel,O,77
en,O,77
wetteleke,O,77
jeghen,O,77
gosijn,B-PERS,77
drabben,I-PERS,77
En,O,77
jeghen,O,77
magrieten,B-PERS,77
sijn,O,77
wetteleke,O,77
wijf,O,77
Een,O,77
dachmael,O,77
en,O,77
neghen,O,77
en,O,77
Eene,O,77
alue,O,77
roede,O,77
merschs,O,77
wel,O,77
gheleuert,O,77
ligghende,O,77
te,O,77
Riddershoue,B-LOC,77
tussche,O,77
willems,B-PERS,77
mersch,O,77
van,B-PERS,77
Coleem,I-PERS,77
an,O,77
deen,O,77
side,O,77
En,O,77
gheeraerds,B-PERS,77
kindere,O,77
van,B-PERS,77
botelaer,I-PERS,77
mersch,O,77
an,O,77
dander,O,77
side,O,77
Om,O,77
Eene,O,77
zekere,O,77
somme,O,77
van,O,77
ghelde,O,77
waeraf,O,77
dat,O,77
hem,O,77
gosijn,B-PERS,77
drabbe,I-PERS,77
en,O,77
magriete,B-PERS,77
vornompt,O,77
beede,O,77
kenden,O,77
wel,O,77
ghemoet,O,77
en,O,77
al,O,77
vergolden,O,77
De,O,77
welke,O,77
voreghenomde,O,77
mersch,O,77
Es,O,77
pant,O,77
en,O,77
becommert,O,77
met,O,77
anderre,O,77
Erfachticheden,O,77
Ouer,O,77
Een,O,77
alf,O,77
mudde,O,77
Corens,O,77
te,O,77
joncfrou,O,77
magriete,B-PERS,77
martijns,B-PERS,77
papen,I-PERS,77
dochter,O,77
liue,O,77
En,O,77
van,O,77
desen,O,77
vorseiden,O,77
dachmaele,O,77
en,O,77
neghen,O,77
En,O,77
Eene,O,77
alue,O,77
roede,O,77
merschs,O,77
Es,O,77
Gosijn,B-PERS,77
en,O,77
magte,B-PERS,77
sijn,O,77
wetteleke,O,77
wijf,O,77
vornompt,O,77
OntErft,O,77
bi,O,77
maninghe,O,77
van,O,77
den,O,77
hee,O,77
En,O,77
bi,O,77
wijsdoume,O,77
van,O,77
scepen,O,77
En,O,77
met,O,77
voghde,O,77
En,O,77
jan,B-PERS,77
makereel,I-PERS,77
vors,O,77
Esser,O,77
toe,O,77
comen,O,77
wel,O,77
en,O,77
wettelec,O,77
na,O,77
dusage,O,77
van,O,77
den,O,77
lande,O,77
En,O,77
gosijn,B-PERS,77
en,O,77
magte,B-PERS,77
vornompt,O,77
hebbene,O,77
ghelooft,O,77
jaerlics,O,77
te,O,77
quitene,O,77
van,O,77
de,O,77
vors,O,77
alf,O,77
mudde,O,77
Corens,O,77
te,O,77
joncfrou,O,77
magte,B-PERS,77
liue,O,77
vornompt,O,77
En,O,77
waer,O,77
dat,O,77
sake,O,77
dat,O,77
janne,B-PERS,77
vorseit,O,77
Oft,O,77
den,O,77
ghe-nen,O,77
die,O,77
den,O,77
vornomde,O,77
mersch,O,77
houden,O,77
selen,O,77
Cost,O,77
Oft,O,77
scade,O,77
quame,O,77
van,O,77
joncfrou,O,77
magriete,B-PERS,77
weghe,O,77
vorseit,O,77
jn,O,77
den,O,77
name,O,77
van,O,77
de,O,77
vornomde,O,77
alf,O,77
mudde,O,77
Corens,O,77
so,O,77
heeft,O,77
gosijn,B-PERS,77
drabbe,I-PERS,77
vors,O,77
vp,O,77
wel,O,77
en,O,77
wettelec,O,77
den,O,77
hee,O,77
jn,O,77
hande,O,77
alle,O,77
die,O,77
Erfachtichede,O,77
die,O,77
hi,O,77
heeft,O,77
ligghende,O,77
binne,O,77
den,O,77
heerscepe,O,77
van,O,77
Riddershoue,B-LOC,77
vornompt,O,77
En,O,77
al,O,77
dat,O,77
goet,O,77
dat,O,77
hi,O,77
heeft,O,77
Oft,O,77
namaels,O,77
hebben,O,77
mach,O,77
binnen,O,77
den,O,77
vorseide,O,77
heerscape,O,77
Om,O,77
janne,B-PERS,77
makereele,I-PERS,77
vornompt,O,77
Oft,O,77
de,O,77
ghene,O,77
die,O,77
den,O,77
vorseide,O,77
mersch,O,77
houde,O,77
selen,O,77
Dien,O,77
Cost,O,77
en,O,77
scade,O,77
an,O,77
te,O,77
verreekene,O,77
Eue,O,77
verre,O,77
dat,O,77
der,O,77
wet,O,77
goet,O,77
en,O,77
Recht,O,77
sal,O,77
dincken,O,77
jn,O,77
kenlechede,O,77
der,O,77
waerhede,O,77
hebbe,O,77
wij,O,77
scepen,O,77
van,O,77
Riddershoue,B-PERS,77
vorseit,O,77
dese,O,77
lettren,O,77
gheseghelt,O,77
met,O,77
Onsen,O,77
zeghele,O,77
vtehanghende,O,77
En,O,77
behouden,O,77
Elcs,O,77
mans,O,77
Rechte,O,77
Dit,O,77
was,O,77
ghedaen,O,77
jnt,O,77
jaer,O,77
Ons,O,77
heen,O,77
doe,O,77
men,O,77
screef,O,77
Dertienhondert,B-DATE,77
viere,I-DATE,77
en,I-DATE,77
viertich,I-DATE,77
vp,I-DATE,77
den,I-DATE,77
palmesaterdach,I-DATE,77
Omtrent,I-DATE,77
alf,I-DATE,77
maerte,I-DATE,77
Het,O,78
sij,O,78
cont,O,78
en,O,78
kenleec,O,78
alle,O,78
den,O,78
ghenen,O,78
die,O,78
nv,O,78
sijn,O,78
en,O,78
hier,O,78
na,O,78
wesen,O,78
selen,O,78
dat,O,78
iacop,B-PERS,78
van,I-PERS,78
der,I-PERS,78
eerloe,I-PERS,78
heeft,O,78
ghecocht,O,78
en,O,78
ghecreghen,O,78
wel,O,78
en,O,78
wettelike,O,78
jeghen,O,78
ianne,B-PERS,78
boidijns,I-PERS,78
van,O,78
stripen,B-LOC,78
.viij.,B-MONEY,78
scellinghe,I-MONEY,78
parisise,I-MONEY,78
tsiaers,O,78
erfelike,O,78
durende,O,78
en,O,78
dese,O,78
vorseide,O,78
.viij.,B-MONEY,78
scellinghe,I-MONEY,78
par,I-MONEY,78
so,O,78
heeft,O,78
ian,B-PERS,78
vors,O,78
beset,O,78
en,O,78
bewijst,O,78
wel,O,78
en,O,78
wettelike,O,78
vp,O,78
een,O,78
dachwant,O,78
lants,O,78
lettel,O,78
men,O,78
ofte,O,78
lettel,O,78
meer,O,78
gheleghen,O,78
an,O,78
sco-ninx,B-PERS,78
velt,O,78
jnt,O,78
heerscap,O,78
van,O,78
velseke,B-LOC,78
en,O,78
dese,O,78
vorseide,O,78
.viij.,B-MONEY,78
scellinghe,I-MONEY,78
par,I-MONEY,78
commen,O,78
te,O,78
gheldene,O,78
van,O,78
iare,O,78
te,O,78
iare,O,78
telken,O,78
kersauonde,B-DATE,78
eewelijc,O,78
durende,O,78
en,O,78
ware,O,78
oec,O,78
dat,O,78
sake,O,78
dat,O,78
die,O,78
dach,O,78
over,O,78
lede,O,78
en,O,78
die,O,78
vorseide,O,78
iacop,B-PERS,78
sijn,O,78
ghelt,O,78
niet,O,78
en,O,78
hadde,O,78
ofte,O,78
de,O,78
bringhere,O,78
van,O,78
desen,O,78
tsaertre,O,78
so,O,78
mochte,O,78
iacop,B-PERS,78
vors,O,78
ofte,O,78
de,O,78
bringhere,O,78
van,O,78
desen,O,78
tsaertre,O,78
verteeren,O,78
vp,O,78
ianne,B-PERS,78
vorseit,O,78
twee,B-MONEY,78
scellinghe,I-MONEY,78
parisise,I-MONEY,78
elkes,O,78
daghes,O,78
waer,O,78
hi,O,78
sal,O,78
willen,O,78
also,O,78
meneghen,O,78
dach,O,78
alst,O,78
over,O,78
lede,O,78
sonder,O,78
die,O,78
principale,O,78
scult,O,78
te,O,78
minderne,O,78
en,O,78
ware,O,78
iacop,B-PERS,78
vors,O,78
ofte,O,78
die,O,78
bringhere,O,78
van,O,78
van,O,78
desen,O,78
tsaertre,O,78
jn,O,78
eeneghen,O,78
ghebreke,O,78
waert,O,78
van,O,78
teeringhen,O,78
waert,O,78
van,O,78
der,O,78
principaelre,O,78
scult,O,78
so,O,78
mochte,O,78
iacop,B-PERS,78
vors,O,78
ofte,O,78
de,O,78
bringhere,O,78
van,O,78
desen,O,78
tsaertre,O,78
slaen,O,78
sine,O,78
hant,O,78
an,O,78
sinen,O,78
vorseiden,O,78
pant,O,78
ghelijc,O,78
an,O,78
sijn,O,78
proper,O,78
erue,O,78
behouden,O,78
adelincs,O,78
rechte,O,78
en,O,78
te,O,78
deser,O,78
vorseider,O,78
rente,O,78
es,O,78
de,O,78
voerseide,O,78
iacop,B-PERS,78
commen,O,78
wel,O,78
en,O,78
wettelike,O,78
en,O,78
heeft,O,78
den,O,78
voerseiden,O,78
ianne,B-PERS,78
al,O,78
wel,O,78
vergolden,O,78
en,O,78
omme,O,78
dat,O,78
alle,O,78
dese,O,78
vorseide,O,78
dinghen,O,78
selen,O,78
bliuen,O,78
ghehouden,O,78
goet,O,78
vast,O,78
en,O,78
ghestade,O,78
so,O,78
hebben,O,78
wij,O,78
lantscepenen,O,78
van,O,78
velseke,B-LOC,78
vorenghenoemt,O,78
desen,O,78
tsaerter,O,78
gheseghelt,O,78
met,O,78
onsen,O,78
propren,O,78
zeghele,O,78
Jn,O,78
kenlijcheden,O,78
van,O,78
wareden,O,78
en,O,78
behouden,O,78
elcs,O,78
mans,O,78
rechte,O,78
Djt,O,78
was,O,78
ghedaen,O,78
jnt,O,78
iaer,O,78
ons,O,78
heeren,O,78
alse,O,78
men,O,78
screef,O,78
dertienhondert,B-DATE,78
en,I-DATE,78
achte,I-DATE,78
ende,I-DATE,78
vijftech,I-DATE,78
thalf,I-DATE,78
maerte,I-DATE,78
kenlijc,O,79
zij,O,79
allen,O,79
lieden,O,79
Dat,O,79
meest,O,79
Amand,B-PERS,79
van,I-PERS,79
Curtenberghe,I-PERS,79
als,O,79
testamenterre,O,79
van,O,79
meest,O,79
Robbrechte,B-PERS,79
van,I-PERS,79
maelbrouc,I-PERS,79
ou,O,79
hem,O,79
en,O,79
in,O,79
den,O,79
name,O,79
van,O,79
sinen,O,79
ghesellen,O,79
als,O,79
mede,O,79
testamenterers,O,79
van,O,79
den,O,79
vors,O,79
meest,O,79
Robbrechte,B-PERS,79
heeft,O,79
gheordeneert,O,79
en,O,79
ghemaect,O,79
eene,O,79
reeftre,O,79
te,O,79
pamele,B-LOC,79
in,O,79
de,O,79
kerke,O,79
ouer,O,79
de,O,79
ziele,O,79
meest,O,79
robbrechts,B-PERS,79
vors,O,79
en,O,79
ou,O,79
zijns,O,79
vader,O,79
en,O,79
moeder,O,79
zielen,O,79
Dats,O,79
te,O,79
wetene,O,79
dat,O,79
men,O,79
jaerlijcx,O,79
doen,O,79
sal,O,79
ouer,O,79
de,O,79
vors,O,79
zielen,O,79
vighillien,O,79
comendatien,O,79
en,O,79
een,O,79
messe,O,79
van,O,79
Requiem,O,79
telken,O,79
in,O,79
de,O,79
weke,O,79
naer,O,79
onser,B-DATE,79
vrouwedach,I-DATE,79
in,O,79
september,B-DATE,79
van,O,79
nv,O,79
voort,O,79
an,O,79
eewelijc,O,79
duerende,O,79
Ende,O,79
dat,O,79
dan,O,79
hebben,O,79
sal,O,79
de,O,79
pchipape,O,79
te,O,79
vighillien,O,79
xij.,B-MONEY,79
d,I-MONEY,79
de,O,79
dyaken,O,79
de,O,79
costre,O,79
de,O,79
scoolmeest,O,79
elc,O,79
vj,O,79
d,O,79
de,O,79
pchipape,O,79
te,O,79
comendatien,O,79
vj.,B-MONEY,79
d,I-MONEY,79
en,O,79
elc,O,79
van,O,79
den,O,79
vors,O,79
drien,O,79
iiij,O,79
d,O,79
jtem,O,79
t,O,79
messen,O,79
de,O,79
prochipape,O,79
xij,B-MONEY,79
d,I-MONEY,79
en,O,79
de,O,79
dyaken,O,79
coster,O,79
en,O,79
scoelmeeste,O,79
elc,O,79
viij,O,79
d,O,79
jn,O,79
manieren,O,79
dat,O,79
zij,O,79
met,O,79
abyte,O,79
comen,O,79
ten,O,79
choere,O,79
en,O,79
van,O,79
welken,O,79
dat,O,79
zij,O,79
in,O,79
ghebreke,O,79
sijn,O,79
en,O,79
niet,O,79
en,O,79
comen,O,79
dat,O,79
zij,O,79
daer,O,79
af,O,79
niet,O,79
hebben,O,79
en,O,79
sullen,O,79
en,O,79
dat,O,79
dan,O,79
dat,O,79
ghebrec,O,79
de,O,79
kerke,O,79
van,O,79
pamele,B-LOC,79
hebben,O,79
sal,O,79
Ende,O,79
voort,O,79
mee,O,79
sal,O,79
de,O,79
vors,O,79
kerke,O,79
hebben,O,79
iij.,O,79
sc,O,79
paris,O,79
en,O,79
de,O,79
arme,O,79
van,O,79
pamele,B-LOC,79
.iij.,B-MONEY,79
sc,I-MONEY,79
Ende,O,79
hier,O,79
toe,O,79
ome,O,79
dese,O,79
vors,O,79
ordenanche,O,79
te,O,79
vulcomene,O,79
ghelijc,O,79
vors,O,79
es,O,79
So,O,79
heeft,O,79
de,O,79
vors,O,79
meest,O,79
Amand,B-PERS,79
gheordeneert,O,79
en,O,79
ghegheue,O,79
jn,O,79
den,O,79
name,O,79
vorseit,O,79
xiij,B-MONEY,79
.sc,I-MONEY,79
paris,I-MONEY,79
vlaemscher,I-MONEY,79
muten,I-MONEY,79
siaers,O,79
erfelijc,O,79
bewijst,O,79
en,O,79
beset,O,79
vp,O,79
thuus,O,79
en,O,79
erue,O,79
staende,O,79
te,O,79
pamele,B-LOC,79
an,O,79
de,O,79
gracht,O,79
muelen,O,79
vp,O,79
de,O,79
side,O,79
ten,O,79
niewen,O,79
casteele,O,79
wert,O,79
dat,O,79
meest,O,79
Robbrechts,B-PERS,79
vader,O,79
en,O,79
sier,O,79
moed,O,79
was,O,79
als,O,79
ouer,O,79
meest,O,79
Robbrechts,B-PERS,79
deel,O,79
va,O,79
den,O,79
vors,O,79
huus,O,79
en,O,79
erue,O,79
vallende,O,79
telken,O,79
onser,B-DATE,79
vrouwen,I-DATE,79
daghe,I-DATE,79
in,O,79
septembre,B-DATE,79
van,O,79
nv,O,79
voort,O,79
an,O,79
eewelijc,O,79
en,O,79
erfelijc,O,79
Ende,O,79
dit,O,79
ghedaen,O,79
bi,O,79
den,O,79
consente,O,79
van,O,79
vrou,O,79
katelinen,B-PERS,79
svors,O,79
meester,O,79
Robbrechts,B-PERS,79
moedre,O,79
bj,O,79
joncfr,O,79
marien,B-PERS,79
harer,O,79
docht,O,79
zier,O,79
zuster,O,79
en,O,79
bj,O,79
oliuiere,B-PERS,79
jacops,I-PERS,79
als,O,79
joncfr,O,79
marien,B-PERS,79
vors,O,79
wettel,O,79
man,O,79
en,O,79
voght,O,79
Ende,O,79
in,O,79
deser,O,79
cditien,O,79
dat,O,79
doir,O,79
van,O,79
meest,O,79
robbrechte,B-PERS,79
vors,O,79
of,O,79
de,O,79
sake,O,79
hebbende,O,79
dese,O,79
vors,O,79
xiij.,B-MONEY,79
sc,I-MONEY,79
paris,I-MONEY,79
siaers,O,79
sullen,O,79
moghen,O,79
af,O,79
lossen,O,79
en,O,79
quiten,O,79
van,O,79
den,O,79
vors,O,79
huus,O,79
en,O,79
erue,O,79
binne,O,79
vj.,O,79
jaren,O,79
naest,O,79
comende,O,79
en,O,79
eldre,O,79
bewisen,O,79
binnen,O,79
der,O,79
vryheden,O,79
van,O,79
audenarde,B-LOC,79
daer,O,79
zij,O,79
alse,O,79
wel,O,79
beset,O,79
sijn,O,79
of,O,79
bet,O,79
En,O,79
mits,O,79
deser,O,79
ordenanchen,O,79
vorscreue,O,79
so,O,79
hebben,O,79
lodewijc,B-PERS,79
van,I-PERS,79
maerke,I-PERS,79
jan,B-PERS,79
van,I-PERS,79
matne,I-PERS,79
en,O,79
heinric,B-PERS,79
van,I-PERS,79
den,I-PERS,79
braembossche,I-PERS,79
als,O,79
kercmeests,O,79
in,O,79
desen,O,79
tijt,O,79
der,O,79
kerken,O,79
vors,O,79
ou,O,79
heml,O,79
en,O,79
ou,O,79
haer,O,79
naercomers,O,79
die,O,79
kercmeests,O,79
wesen,O,79
sulle,O,79
Dlast,O,79
an,O,79
ghenome,O,79
dese,O,79
vors,O,79
Rente,O,79
tontfane,O,79
en,O,79
te,O,79
distribuerne,O,79
jn,O,79
al,O,79
d,O,79
manieren,O,79
dat,O,79
vorscreue,O,79
es,O,79
jn,O,79
kennessen,O,79
der,O,79
waerhede,O,79
van,O,79
al,O,79
dat,O,79
hier,O,79
vors,O,79
es,O,79
hebben,O,79
wij,O,79
lodewijc,B-PERS,79
van,I-PERS,79
den,I-PERS,79
hecke,I-PERS,79
Arend,B-PERS,79
van,I-PERS,79
maerke,I-PERS,79
en,O,79
goessin,B-PERS,79
vlaminc,I-PERS,79
Alse,O,79
scepene,O,79
jn,O,79
audenaerde,B-LOC,79
dese,O,79
pnte,O,79
cyrogr,O,79
gheseghelt,O,79
elc,O,79
onser,O,79
met,O,79
sinen,O,79
zegle,O,79
vte,O,79
hanghende,O,79
Dit,O,79
was,O,79
ghedaen,O,79
jnt,O,79
jaer,O,79
ons,O,79
heen,O,79
.m.ccc,B-DATE,79
xcviij.,I-DATE,79
den,I-DATE,79
vijfsten,I-DATE,79
dach,I-DATE,79
in,I-DATE,79
braecmaent,I-DATE,79
Wij,O,80
lantschepenen,O,80
van,O,80
zotteghem,B-LOC,80
maken,O,80
cond,O,80
ende,O,80
kenlic,O,80
allen,O,80
den,O,80
ghenen,O,80
die,O,80
nv,O,80
zijn,O,80
Ende,O,80
hier,O,80
naer,O,80
wesen,O,80
zullen,O,80
Dat,O,80
bertelmeeus,B-PERS,80
zoete,I-PERS,80
heeft,O,80
ghecocht,O,80
wetteleke,O,80
ende,O,80
Redenlike,O,80
ende,O,80
wel,O,80
vergolden,O,80
Jeghen,O,80
Claese,B-PERS,80
huten,I-PERS,80
dale,I-PERS,80
joncfrouwe,O,80
mergrieten,B-PERS,80
vtendale,I-PERS,80
Ende,O,80
janne,B-PERS,80
van,I-PERS,80
heetevelde,I-PERS,80
joncfrouwe,O,80
mergrieten,B-PERS,80
wetteliken,O,80
man,O,80
jeghen,O,80
joncfrouwe,O,80
marien,B-PERS,80
Sammans,I-PERS,80
ende,O,80
janne,B-PERS,80
moenins,I-PERS,80
haren,O,80
wetteliken,O,80
man,O,80
joncfrouwe,O,80
katelinen,B-PERS,80
van,I-PERS,80
valenchijne,I-PERS,80
joncfrouwe,O,80
auezoeten,B-PERS,80
passcharijs,I-PERS,80
joncfrouwe,O,80
katelinen,B-PERS,80
passcharijs,I-PERS,80
hare,O,80
zuster,O,80
Ende,O,80
joncfrouwe,O,80
katelinen,B-PERS,80
van,I-PERS,80
den,I-PERS,80
walle,I-PERS,80
boudins,B-PERS,80
dochter,O,80
was,O,80
